"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.955840958E0,8.381102170E-1,9.410435781E-1,2.755793322E0,3.030245631E0
2.965908958E0,1.351529227E0,7.648064518E-1,3.045788321E0,3.418828258E0
2.975976958E0,1.590522764E0,4.715536764E-1,3.422630260E0,3.803488324E0
2.986043958E0,1.464340143E0,5.958985180E-2,3.839478849E0,4.109676488E0
2.996111958E0,1.137667314E0,-4.570353323E-1,4.032211263E0,4.214486431E0
3.006179958E0,7.316771512E-1,-1.076425916E0,3.724500954E0,3.945370903E0
3.016246958E0,3.353258309E-1,-1.568852983E0,2.968506256E0,3.374281033E0
3.026314958E0,-5.900790766E-3,-1.733988001E0,1.687742080E0,2.419756710E0
3.036382958E0,-2.538596450E-1,-1.678213750E0,2.946856356E-1,1.722697226E0
3.046449958E0,-4.139581637E-1,-1.485794454E0,-8.062252039E-1,1.740386624E0
3.056517958E0,-4.368981063E-1,-1.263361108E0,-1.624646530E0,2.103910073E0
3.066585958E0,-3.871628594E-1,-1.082096254E0,-2.148779832E0,2.436818037E0
3.076652958E0,-4.148158041E-1,-8.648140123E-1,-2.302257548E0,2.494066006E0
