"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.833145667E0,1.904066657E-1,-1.062930250E0,5.019725879E0,5.134561648E0
2.843112208E0,-5.483416513E-1,-1.020549631E0,4.416286792E0,4.565718908E0
2.853078208E0,-8.579145902E-1,-4.830063254E-1,4.384199027E0,4.493385546E0
2.863044208E0,-5.959546512E-1,6.531410050E-1,4.481687315E0,4.568071399E0
2.873010208E0,1.243528266E-2,2.129985126E0,4.318077543E0,4.814850459E0
2.882976208E0,6.155407771E-1,3.349000366E0,3.763862656E0,5.075564598E0
2.892941208E0,8.841530934E-1,3.750033406E0,2.863022486E0,4.800143226E0
2.902907208E0,7.580912170E-1,3.378251647E0,2.015649695E0,4.006261372E0
2.912873208E0,4.444760978E-1,2.065342403E0,1.483776580E0,2.581625686E0
2.922839208E0,4.820916016E-2,5.762957275E-1,1.054277248E0,1.202473037E0
2.932805208E0,-2.594333571E-1,-3.206806022E-1,7.125855535E-1,8.233589050E-1
2.942771208E0,-3.764700562E-1,-2.101050764E-1,5.643533742E-1,7.101891138E-1
2.952737208E0,-8.444426054E-1,3.396249962E-1,6.052078700E-1,1.093025625E0
2.962703208E0,-1.513666962E0,-5.622261572E-1,1.010051979E0,1.904597312E0
2.972669208E0,-2.402312763E0,-2.508940834E0,1.660820915E0,3.850222959E0
2.982634208E0,-4.301876370E0,-5.186543434E0,1.816098112E0,6.978867060E0
2.992600208E0,-5.750049546E0,-7.351915324E0,2.421189037E0,9.642400379E0
3.002566208E0,-6.779599212E0,-9.091775976E0,2.562631137E0,1.162714213E1
3.012532208E0,-7.214045581E0,-9.316466932E0,2.187149845E0,1.198426611E1
3.022498208E0,-5.722354209E0,-9.287587534E0,1.611262254E0,1.102727464E1
3.032464208E0,-2.917300142E0,-9.866509831E0,1.045423394E0,1.034173904E1
3.042430208E0,8.229033633E-1,-1.017300918E1,2.206125230E-1,1.020862163E1
3.052396208E0,3.299592564E0,-9.779683941E0,-1.234574681E0,1.039488835E1
3.062362208E0,4.743607492E0,-9.969893281E0,-3.871042119E0,1.169980988E1
3.072327208E0,6.388730387E0,-9.960708475E0,-8.055363434E0,1.431504346E1
3.082293208E0,7.086279241E0,-7.892724300E0,-1.498489929E1,1.835913007E1
3.092259208E0,6.437141240E0,-4.175882029E0,-1.765323756E1,1.924867721E1
3.102225208E0,5.274333529E0,-1.003944123E0,-1.253840906E1,1.363958209E1
3.112191208E0,4.009936295E0,1.116080271E0,-6.139626136E0,7.417562494E0
3.122157208E0,1.992000923E0,2.107542928E0,-3.138511128E0,4.273178790E0
3.132123208E0,4.659032196E-2,2.435357133E0,-2.627725266E0,3.583025969E0
3.142089208E0,-7.511780539E-1,2.539368575E0,-1.980961819E0,3.307094035E0
3.152055208E0,-1.148208090E0,2.538893196E0,-1.023177955E0,2.968375584E0
3.162020208E0,-1.843207265E0,2.947281448E0,-7.458708286E-2,3.476987804E0
