"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.685027333E0,-5.158722966E0,8.733113616E0,2.062515274E0,1.035053937E1
2.694994333E0,-5.050185780E0,8.169775318E0,1.327093420E0,9.695915743E0
2.704961333E0,-4.873109871E0,7.323178598E0,1.007235521E0,8.853850461E0
2.714928333E0,-4.463579949E0,5.934805773E0,1.001087466E0,7.493173003E0
2.724895333E0,-3.918594308E0,4.046295451E0,8.430223167E-3,5.632757699E0
2.734862333E0,-3.222771844E0,1.113701624E0,-3.212515243E0,4.684745869E0
2.744829333E0,-2.439091165E0,-4.335878806E0,-1.140657522E1,1.244423436E1
2.754796333E0,1.767438168E0,-1.586452050E1,-2.371795092E1,2.858929947E1
2.764763333E0,1.130669776E1,-3.152491236E1,-2.347418050E1,4.089863890E1
2.774730333E0,1.491398543E1,-3.508482822E1,-1.034638965E1,3.950215072E1
2.784697333E0,1.392517565E1,-2.494357176E1,-4.783654780E0,2.896507625E1
2.794664333E0,1.110325558E1,-7.625779610E0,-2.098981727E0,1.363233375E1
2.804631333E0,8.732470422E0,1.221147720E0,-1.663530514E0,8.972991429E0
2.814598333E0,6.133491238E0,3.611822770E0,-3.574050049E0,7.964848538E0
2.824565333E0,2.529648456E0,4.913008931E0,-4.409487065E0,7.069678511E0
2.834532333E0,-1.745550139E0,5.679462544E0,-3.795653090E0,7.050547671E0
2.844499333E0,-5.409898885E0,5.501702510E0,-1.622304574E0,7.884643847E0
2.854466333E0,-7.597418275E0,4.579167416E0,2.820459434E0,9.308304361E0
2.864433333E0,-8.405835600E0,2.334616624E0,7.811059163E0,1.170987413E1
2.874400333E0,-7.910061879E0,-7.517116123E-1,1.089004037E1,1.348062048E1
2.884367333E0,-6.318616424E0,-2.748787773E0,1.323337520E1,1.491988495E1
2.894334333E0,-4.578381258E0,-2.557927637E0,9.661580125E0,1.099321151E1
2.904301333E0,-2.699213032E0,-1.585333360E0,2.499817423E0,4.006010485E0
2.914268333E0,-1.629867217E0,-5.080552125E-1,-4.070291255E0,4.413825794E0
2.924235333E0,-9.970940372E-1,-1.305830605E0,-1.347323032E1,1.357303670E1
2.934202333E0,-2.146129873E0,3.089002168E-1,-1.027512145E1,1.050140055E1
2.944169333E0,-4.004410383E0,3.102218630E0,-1.676946366E-1,5.068252602E0
2.954136333E0,-5.656270148E0,3.810731013E0,4.989398711E0,8.450394211E0
2.964103333E0,-5.699066504E0,3.014494607E0,5.753760774E0,8.641313546E0
2.974070333E0,-5.144383255E0,2.829550685E0,5.745297514E0,8.214589440E0
2.984037333E0,-4.348749990E0,2.447136934E0,5.666992772E0,7.550821990E0
2.994004333E0,-4.192094896E0,1.028162706E0,5.317790036E0,6.849063369E0
3.003971333E0,-4.726064676E0,-1.608062657E0,5.382475444E0,7.341157588E0
3.013938333E0,-5.073670537E0,-3.769887042E0,5.655770795E0,8.481858541E0
3.023905333E0,-4.537823216E0,-3.859803185E0,6.128726342E0,8.546999868E0
3.033872333E0,-3.231175463E0,-2.474926996E0,6.580550051E0,7.737531743E0
3.043839333E0,-1.877113515E0,-9.315023839E-1,6.786570847E0,7.102731566E0
3.053805333E0,-8.326739144E-1,3.048843491E-1,6.957773813E0,7.014051379E0
3.063772333E0,-5.247755449E-2,6.595162243E-1,6.480446888E0,6.514131363E0
3.073739333E0,4.842573372E-1,7.398411798E-1,5.546658243E0,5.616697233E0
3.083706333E0,8.164730340E-1,6.360343909E-1,4.914925064E0,5.022714042E0
3.093673333E0,1.014909407E0,5.121383232E-1,4.291031832E0,4.439063071E0
3.103640333E0,1.155075425E0,2.462104636E-1,2.912154300E0,3.142524701E0
3.113607333E0,1.283697140E0,3.810221136E-2,1.122079587E0,1.705401045E0
3.123574333E0,1.463529134E0,-7.127171159E-3,-3.653573315E-2,1.464002453E0
