"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.135077625E0,4.852100825E0,1.063039593E0,1.795833124E0,5.281851209E0
2.145158625E0,4.732665598E0,1.274059759E0,1.509394401E0,5.128315843E0
2.155239625E0,4.304071122E0,1.582032607E0,1.426347567E0,4.802324726E0
2.165319625E0,3.668899196E0,1.676876199E0,1.530076588E0,4.314379383E0
2.175400625E0,2.995745510E0,1.657089221E0,1.626841575E0,3.790389078E0
2.185481625E0,2.474545172E0,1.583751689E0,1.410295206E0,3.258922489E0
2.195561625E0,2.187195454E0,1.513202693E0,9.026908135E-1,2.808639715E0
2.205642625E0,1.971126217E0,1.501358573E0,5.188363087E-1,2.531522712E0
2.215722625E0,1.759444731E0,1.344113495E0,3.721062791E-1,2.245161450E0
2.225803625E0,1.450534574E0,1.022245324E0,6.515082797E-2,1.775747922E0
2.235884625E0,9.657495260E-1,8.992935812E-1,-2.792185807E-1,1.348838059E0
2.245964625E0,6.666983593E-1,9.646180898E-1,-5.472596240E-1,1.294012310E0
2.256045625E0,1.059849352E0,8.896988851E-1,-7.220656443E-1,1.560840655E0
2.266126625E0,1.823604475E0,9.326127702E-1,-6.749113584E-1,2.156572559E0
2.276206625E0,2.524736502E0,1.344748503E0,-1.464359238E-1,2.864277644E0
2.286287625E0,2.975749787E0,1.985708004E0,5.229936790E-1,3.615473062E0
2.296367625E0,2.966959083E0,2.650218920E0,1.257697495E0,4.172326630E0
2.306448625E0,2.228361021E0,3.161457356E0,1.613073721E0,4.190753188E0
2.316529625E0,8.348748064E-1,3.532410564E0,1.533634619E0,3.940428337E0
2.326609625E0,-7.879380369E-1,3.646203813E0,1.170800854E0,3.909785574E0
2.336690625E0,-2.152461239E0,3.396251716E0,4.226613057E-1,4.043050541E0
2.346771625E0,-3.186283464E0,2.931867603E0,-5.021121025E-1,4.358940986E0
2.356851625E0,-3.748236557E0,2.305503922E0,-1.556846895E0,4.667804395E0
2.366932625E0,-3.742156037E0,1.695447541E0,-2.281839656E0,4.699475118E0
2.377013625E0,-3.313179154E0,8.075946218E-1,-2.538774498E0,4.251439889E0
2.387093625E0,-2.672754673E0,-2.461286026E-1,-2.562309541E0,3.710744806E0
2.397174625E0,-2.162551194E0,-1.133172852E0,-2.488510662E0,3.486171782E0
2.407254625E0,-1.677233464E0,-1.512644868E0,-2.226461261E0,3.171488032E0
2.417335500E0,-1.012607943E0,-1.674007555E0,-1.913668553E0,2.736750531E0
2.427416500E0,-3.457528782E-1,-1.607363915E0,-1.830611193E0,2.460548953E0
2.437496500E0,4.902621353E-1,-9.366672295E-1,-1.696200078E0,1.998698868E0
2.447577500E0,1.315098442E0,-1.518989682E-2,-1.361065158E0,1.892673508E0
2.457658500E0,1.791671661E0,4.828259388E-1,-1.165817930E0,2.191424120E0
2.467738500E0,1.593802468E0,1.067385828E-1,-1.638334862E0,2.288174065E0
2.477819500E0,7.539972889E-1,-7.699028850E-1,-2.461879519E0,2.687398952E0
2.487900500E0,-5.002813393E-1,-1.620061436E0,-3.023418043E0,3.466401180E0
2.497980500E0,-1.735422031E0,-2.041422321E0,-3.139260449E0,4.127232836E0
